,price,wind,solar,wind-is_weekend,wind-is_winter,wind-is_summer,wind-is_spring,wind-is_autumn,wind-is_day,solar-is_weekend,solar-is_winter,solar-is_summer,solar-is_spring,solar-is_autumn,solar-is_day
2018-01-08 06:00:00+00:00,65.59,1973.0,0.0,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 07:00:00+00:00,65.94,1686.0,0.0,0.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 08:00:00+00:00,68.59,1238.0,27.0,0.0,1238.0,0.0,0.0,0.0,1238.0,0.0,27.0,0.0,0.0,0.0,27.0
2018-01-08 09:00:00+00:00,70.62,922.0,124.0,0.0,922.0,0.0,0.0,0.0,922.0,0.0,124.0,0.0,0.0,0.0,124.0
2018-01-08 10:00:00+00:00,69.48,734.0,214.0,0.0,734.0,0.0,0.0,0.0,734.0,0.0,214.0,0.0,0.0,0.0,214.0
2018-01-08 11:00:00+00:00,69.46,409.0,241.0,0.0,409.0,0.0,0.0,0.0,409.0,0.0,241.0,0.0,0.0,0.0,241.0
2018-01-08 12:00:00+00:00,69.42,163.0,282.0,0.0,163.0,0.0,0.0,0.0,163.0,0.0,282.0,0.0,0.0,0.0,282.0
2018-01-08 13:00:00+00:00,68.92,49.0,298.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,298.0,0.0,0.0,0.0,298.0
2018-01-08 14:00:00+00:00,68.59,59.0,283.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,283.0,0.0,0.0,0.0,283.0
2018-01-08 15:00:00+00:00,67.09,81.0,211.0,0.0,81.0,0.0,0.0,0.0,81.0,0.0,211.0,0.0,0.0,0.0,211.0
2018-01-08 16:00:00+00:00,67.09,64.0,85.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,85.0,0.0,0.0,0.0,85.0
2018-01-08 17:00:00+00:00,68.71,48.0,4.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,0.0,0.0,4.0
2018-01-08 18:00:00+00:00,69.69,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 19:00:00+00:00,70.88,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 20:00:00+00:00,70.62,165.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 21:00:00+00:00,68.92,336.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 22:00:00+00:00,66.92,633.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 23:00:00+00:00,68.71,1021.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 00:00:00+00:00,54.32,1432.0,0.0,0.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 01:00:00+00:00,49.69,1949.0,0.0,0.0,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 02:00:00+00:00,48.99,2352.0,0.0,0.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 03:00:00+00:00,46.99,2603.0,0.0,0.0,2603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 04:00:00+00:00,45.92,2403.0,0.0,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 05:00:00+00:00,47.29,2411.0,0.0,0.0,2411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 06:00:00+00:00,55.9,2847.0,0.0,0.0,2847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 07:00:00+00:00,58.99,3016.0,0.0,0.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 08:00:00+00:00,64.58,3284.0,1.0,0.0,3284.0,0.0,0.0,0.0,3284.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-09 09:00:00+00:00,64.3,3464.0,8.0,0.0,3464.0,0.0,0.0,0.0,3464.0,0.0,8.0,0.0,0.0,0.0,8.0
2018-01-09 10:00:00+00:00,61.35,3515.0,17.0,0.0,3515.0,0.0,0.0,0.0,3515.0,0.0,17.0,0.0,0.0,0.0,17.0
2018-01-09 11:00:00+00:00,58.44,3471.0,22.0,0.0,3471.0,0.0,0.0,0.0,3471.0,0.0,22.0,0.0,0.0,0.0,22.0
2018-01-09 12:00:00+00:00,57.55,3331.0,28.0,0.0,3331.0,0.0,0.0,0.0,3331.0,0.0,28.0,0.0,0.0,0.0,28.0
2018-01-09 13:00:00+00:00,55.14,3117.0,28.0,0.0,3117.0,0.0,0.0,0.0,3117.0,0.0,28.0,0.0,0.0,0.0,28.0
2018-01-09 14:00:00+00:00,55.13,2634.0,23.0,0.0,2634.0,0.0,0.0,0.0,2634.0,0.0,23.0,0.0,0.0,0.0,23.0
2018-01-09 15:00:00+00:00,56.07,2215.0,16.0,0.0,2215.0,0.0,0.0,0.0,2215.0,0.0,16.0,0.0,0.0,0.0,16.0
2018-01-09 16:00:00+00:00,59.01,1928.0,6.0,0.0,1928.0,0.0,0.0,0.0,1928.0,0.0,6.0,0.0,0.0,0.0,6.0
2018-01-09 17:00:00+00:00,67.02,1685.0,0.0,0.0,1685.0,0.0,0.0,0.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 18:00:00+00:00,69.02,1570.0,0.0,0.0,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 19:00:00+00:00,69.55,1395.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 20:00:00+00:00,69.46,1028.0,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 21:00:00+00:00,67.27,961.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 22:00:00+00:00,62.31,1271.0,0.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 23:00:00+00:00,61.58,1636.0,0.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 00:00:00+00:00,51.0,1628.0,0.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 01:00:00+00:00,49.0,1503.0,0.0,0.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 02:00:00+00:00,47.29,1665.0,0.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 03:00:00+00:00,47.09,2201.0,0.0,0.0,2201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 04:00:00+00:00,46.99,2326.0,0.0,0.0,2326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 05:00:00+00:00,50.06,2230.0,0.0,0.0,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 06:00:00+00:00,61.58,2440.0,0.0,0.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 07:00:00+00:00,66.97,2861.0,0.0,0.0,2861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 08:00:00+00:00,67.45,3261.0,23.0,0.0,3261.0,0.0,0.0,0.0,3261.0,0.0,23.0,0.0,0.0,0.0,23.0
2018-01-10 09:00:00+00:00,65.73,3548.0,97.0,0.0,3548.0,0.0,0.0,0.0,3548.0,0.0,97.0,0.0,0.0,0.0,97.0
2018-01-10 10:00:00+00:00,58.68,3815.0,173.0,0.0,3815.0,0.0,0.0,0.0,3815.0,0.0,173.0,0.0,0.0,0.0,173.0
2018-01-10 11:00:00+00:00,58.01,4031.0,177.0,0.0,4031.0,0.0,0.0,0.0,4031.0,0.0,177.0,0.0,0.0,0.0,177.0
2018-01-10 12:00:00+00:00,49.54,4187.0,164.0,0.0,4187.0,0.0,0.0,0.0,4187.0,0.0,164.0,0.0,0.0,0.0,164.0
2018-01-10 13:00:00+00:00,47.1,4115.0,178.0,0.0,4115.0,0.0,0.0,0.0,4115.0,0.0,178.0,0.0,0.0,0.0,178.0
2018-01-10 14:00:00+00:00,47.98,4360.0,153.0,0.0,4360.0,0.0,0.0,0.0,4360.0,0.0,153.0,0.0,0.0,0.0,153.0
2018-01-10 15:00:00+00:00,48.9,4284.0,112.0,0.0,4284.0,0.0,0.0,0.0,4284.0,0.0,112.0,0.0,0.0,0.0,112.0
2018-01-10 16:00:00+00:00,51.9,4121.0,53.0,0.0,4121.0,0.0,0.0,0.0,4121.0,0.0,53.0,0.0,0.0,0.0,53.0
2018-01-10 17:00:00+00:00,52.69,3723.0,3.0,0.0,3723.0,0.0,0.0,0.0,3723.0,0.0,3.0,0.0,0.0,0.0,3.0
2018-01-10 18:00:00+00:00,55.13,3563.0,0.0,0.0,3563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 19:00:00+00:00,60.3,3490.0,0.0,0.0,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 20:00:00+00:00,58.05,3580.0,0.0,0.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 21:00:00+00:00,46.84,3731.0,0.0,0.0,3731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 22:00:00+00:00,44.22,3871.0,0.0,0.0,3871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 23:00:00+00:00,39.43,3840.0,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 00:00:00+00:00,37.0,3948.0,0.0,0.0,3948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 01:00:00+00:00,34.2,3964.0,0.0,0.0,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 02:00:00+00:00,33.0,3894.0,0.0,0.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 03:00:00+00:00,33.05,3899.0,0.0,0.0,3899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 04:00:00+00:00,37.09,3973.0,0.0,0.0,3973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 05:00:00+00:00,41.5,3808.0,0.0,0.0,3808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 06:00:00+00:00,53.07,3793.0,0.0,0.0,3793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 07:00:00+00:00,57.22,3800.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 08:00:00+00:00,59.02,3690.0,45.0,0.0,3690.0,0.0,0.0,0.0,3690.0,0.0,45.0,0.0,0.0,0.0,45.0
2018-01-11 09:00:00+00:00,57.58,3321.0,144.0,0.0,3321.0,0.0,0.0,0.0,3321.0,0.0,144.0,0.0,0.0,0.0,144.0
2018-01-11 10:00:00+00:00,57.45,2925.0,200.0,0.0,2925.0,0.0,0.0,0.0,2925.0,0.0,200.0,0.0,0.0,0.0,200.0
2018-01-11 11:00:00+00:00,54.61,3041.0,246.0,0.0,3041.0,0.0,0.0,0.0,3041.0,0.0,246.0,0.0,0.0,0.0,246.0
2018-01-11 12:00:00+00:00,54.83,3030.0,209.0,0.0,3030.0,0.0,0.0,0.0,3030.0,0.0,209.0,0.0,0.0,0.0,209.0
2018-01-11 13:00:00+00:00,54.74,2713.0,221.0,0.0,2713.0,0.0,0.0,0.0,2713.0,0.0,221.0,0.0,0.0,0.0,221.0
2018-01-11 14:00:00+00:00,54.01,2419.0,207.0,0.0,2419.0,0.0,0.0,0.0,2419.0,0.0,207.0,0.0,0.0,0.0,207.0
2018-01-11 15:00:00+00:00,54.96,2288.0,139.0,0.0,2288.0,0.0,0.0,0.0,2288.0,0.0,139.0,0.0,0.0,0.0,139.0
2018-01-11 16:00:00+00:00,57.47,1751.0,66.0,0.0,1751.0,0.0,0.0,0.0,1751.0,0.0,66.0,0.0,0.0,0.0,66.0
2018-01-11 17:00:00+00:00,57.83,1530.0,3.0,0.0,1530.0,0.0,0.0,0.0,1530.0,0.0,3.0,0.0,0.0,0.0,3.0
2018-01-11 18:00:00+00:00,59.08,1453.0,0.0,0.0,1453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 19:00:00+00:00,63.03,1305.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 20:00:00+00:00,62.55,1129.0,0.0,0.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 21:00:00+00:00,58.17,902.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 22:00:00+00:00,57.58,867.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 23:00:00+00:00,55.57,639.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 00:00:00+00:00,49.0,418.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 01:00:00+00:00,46.15,234.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 02:00:00+00:00,46.01,116.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 03:00:00+00:00,46.13,88.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 04:00:00+00:00,47.29,81.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 05:00:00+00:00,56.0,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 06:00:00+00:00,61.97,97.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 07:00:00+00:00,66.58,115.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 08:00:00+00:00,66.89,146.0,32.0,0.0,146.0,0.0,0.0,0.0,146.0,0.0,32.0,0.0,0.0,0.0,32.0
2018-01-12 09:00:00+00:00,67.19,164.0,129.0,0.0,164.0,0.0,0.0,0.0,164.0,0.0,129.0,0.0,0.0,0.0,129.0
2018-01-12 10:00:00+00:00,66.34,216.0,165.0,0.0,216.0,0.0,0.0,0.0,216.0,0.0,165.0,0.0,0.0,0.0,165.0
2018-01-12 11:00:00+00:00,63.82,282.0,186.0,0.0,282.0,0.0,0.0,0.0,282.0,0.0,186.0,0.0,0.0,0.0,186.0
2018-01-12 12:00:00+00:00,63.86,308.0,185.0,0.0,308.0,0.0,0.0,0.0,308.0,0.0,185.0,0.0,0.0,0.0,185.0
2018-01-12 13:00:00+00:00,61.59,315.0,199.0,0.0,315.0,0.0,0.0,0.0,315.0,0.0,199.0,0.0,0.0,0.0,199.0
2018-01-12 14:00:00+00:00,61.58,358.0,161.0,0.0,358.0,0.0,0.0,0.0,358.0,0.0,161.0,0.0,0.0,0.0,161.0
2018-01-12 15:00:00+00:00,61.59,477.0,98.0,0.0,477.0,0.0,0.0,0.0,477.0,0.0,98.0,0.0,0.0,0.0,98.0
2018-01-12 16:00:00+00:00,61.97,637.0,38.0,0.0,637.0,0.0,0.0,0.0,637.0,0.0,38.0,0.0,0.0,0.0,38.0
2018-01-12 17:00:00+00:00,66.36,952.0,2.0,0.0,952.0,0.0,0.0,0.0,952.0,0.0,2.0,0.0,0.0,0.0,2.0
2018-01-12 18:00:00+00:00,66.89,1202.0,0.0,0.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 19:00:00+00:00,66.89,1306.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 20:00:00+00:00,66.16,1497.0,0.0,0.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 21:00:00+00:00,63.57,1775.0,0.0,0.0,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 22:00:00+00:00,61.59,2027.0,0.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 23:00:00+00:00,56.02,2208.0,0.0,0.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 00:00:00+00:00,48.14,2180.0,0.0,2180.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 01:00:00+00:00,46.6,2278.0,0.0,2278.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 02:00:00+00:00,46.1,2624.0,0.0,2624.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 03:00:00+00:00,46.2,2843.0,0.0,2843.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 04:00:00+00:00,46.6,2690.0,0.0,2690.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 05:00:00+00:00,47.13,2264.0,0.0,2264.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 06:00:00+00:00,50.05,2104.0,0.0,2104.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 07:00:00+00:00,50.98,1625.0,0.0,1625.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 08:00:00+00:00,58.16,1131.0,8.0,1131.0,1131.0,0.0,0.0,0.0,1131.0,8.0,8.0,0.0,0.0,0.0,8.0
2018-01-13 09:00:00+00:00,60.76,795.0,58.0,795.0,795.0,0.0,0.0,0.0,795.0,58.0,58.0,0.0,0.0,0.0,58.0
2018-01-13 10:00:00+00:00,60.5,754.0,117.0,754.0,754.0,0.0,0.0,0.0,754.0,117.0,117.0,0.0,0.0,0.0,117.0
2018-01-13 11:00:00+00:00,59.5,799.0,241.0,799.0,799.0,0.0,0.0,0.0,799.0,241.0,241.0,0.0,0.0,0.0,241.0
2018-01-13 12:00:00+00:00,59.07,1186.0,257.0,1186.0,1186.0,0.0,0.0,0.0,1186.0,257.0,257.0,0.0,0.0,0.0,257.0
2018-01-13 13:00:00+00:00,58.7,1589.0,263.0,1589.0,1589.0,0.0,0.0,0.0,1589.0,263.0,263.0,0.0,0.0,0.0,263.0
2018-01-13 14:00:00+00:00,55.57,1794.0,228.0,1794.0,1794.0,0.0,0.0,0.0,1794.0,228.0,228.0,0.0,0.0,0.0,228.0
2018-01-13 15:00:00+00:00,54.99,1826.0,166.0,1826.0,1826.0,0.0,0.0,0.0,1826.0,166.0,166.0,0.0,0.0,0.0,166.0
2018-01-13 16:00:00+00:00,56.01,1689.0,83.0,1689.0,1689.0,0.0,0.0,0.0,1689.0,83.0,83.0,0.0,0.0,0.0,83.0
2018-01-13 17:00:00+00:00,61.0,1518.0,4.0,1518.0,1518.0,0.0,0.0,0.0,1518.0,4.0,4.0,0.0,0.0,0.0,4.0
2018-01-13 18:00:00+00:00,61.97,1564.0,0.0,1564.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 19:00:00+00:00,63.82,1393.0,0.0,1393.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 20:00:00+00:00,62.11,1181.0,0.0,1181.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 21:00:00+00:00,59.54,1019.0,0.0,1019.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 22:00:00+00:00,58.15,891.0,0.0,891.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13 23:00:00+00:00,48.7,819.0,0.0,819.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 00:00:00+00:00,45.27,854.0,0.0,854.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 01:00:00+00:00,43.92,813.0,0.0,813.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 02:00:00+00:00,42.1,613.0,0.0,613.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 03:00:00+00:00,42.09,555.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 04:00:00+00:00,42.1,619.0,0.0,619.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 05:00:00+00:00,43.92,775.0,0.0,775.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 06:00:00+00:00,45.01,807.0,0.0,807.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 07:00:00+00:00,45.21,641.0,0.0,641.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 08:00:00+00:00,47.66,628.0,36.0,628.0,628.0,0.0,0.0,0.0,628.0,36.0,36.0,0.0,0.0,0.0,36.0
2018-01-14 09:00:00+00:00,53.9,555.0,179.0,555.0,555.0,0.0,0.0,0.0,555.0,179.0,179.0,0.0,0.0,0.0,179.0
2018-01-14 10:00:00+00:00,54.8,444.0,239.0,444.0,444.0,0.0,0.0,0.0,444.0,239.0,239.0,0.0,0.0,0.0,239.0
2018-01-14 11:00:00+00:00,54.8,392.0,268.0,392.0,392.0,0.0,0.0,0.0,392.0,268.0,268.0,0.0,0.0,0.0,268.0
2018-01-14 12:00:00+00:00,58.11,459.0,276.0,459.0,459.0,0.0,0.0,0.0,459.0,276.0,276.0,0.0,0.0,0.0,276.0
2018-01-14 13:00:00+00:00,58.53,546.0,242.0,546.0,546.0,0.0,0.0,0.0,546.0,242.0,242.0,0.0,0.0,0.0,242.0
2018-01-14 14:00:00+00:00,53.9,529.0,199.0,529.0,529.0,0.0,0.0,0.0,529.0,199.0,199.0,0.0,0.0,0.0,199.0
2018-01-14 15:00:00+00:00,53.15,398.0,121.0,398.0,398.0,0.0,0.0,0.0,398.0,121.0,121.0,0.0,0.0,0.0,121.0
2018-01-14 16:00:00+00:00,54.8,277.0,48.0,277.0,277.0,0.0,0.0,0.0,277.0,48.0,48.0,0.0,0.0,0.0,48.0
2018-01-14 17:00:00+00:00,60.82,285.0,3.0,285.0,285.0,0.0,0.0,0.0,285.0,3.0,3.0,0.0,0.0,0.0,3.0
2018-01-14 18:00:00+00:00,64.97,515.0,0.0,515.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 19:00:00+00:00,67.19,763.0,0.0,763.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 20:00:00+00:00,67.92,911.0,0.0,911.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 21:00:00+00:00,66.01,792.0,0.0,792.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 22:00:00+00:00,61.24,570.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14 23:00:00+00:00,60.82,494.0,0.0,494.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 00:00:00+00:00,53.6,481.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 01:00:00+00:00,47.66,471.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 02:00:00+00:00,46.14,412.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 03:00:00+00:00,45.69,396.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 04:00:00+00:00,47.13,349.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 05:00:00+00:00,55.55,322.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 06:00:00+00:00,60.9,239.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 07:00:00+00:00,64.99,222.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 08:00:00+00:00,66.01,256.0,61.0,0.0,256.0,0.0,0.0,0.0,256.0,0.0,61.0,0.0,0.0,0.0,61.0
2018-01-15 09:00:00+00:00,65.03,208.0,207.0,0.0,208.0,0.0,0.0,0.0,208.0,0.0,207.0,0.0,0.0,0.0,207.0
2018-01-15 10:00:00+00:00,62.07,167.0,294.0,0.0,167.0,0.0,0.0,0.0,167.0,0.0,294.0,0.0,0.0,0.0,294.0
2018-01-15 11:00:00+00:00,61.01,169.0,327.0,0.0,169.0,0.0,0.0,0.0,169.0,0.0,327.0,0.0,0.0,0.0,327.0
2018-01-15 12:00:00+00:00,60.9,297.0,334.0,0.0,297.0,0.0,0.0,0.0,297.0,0.0,334.0,0.0,0.0,0.0,334.0
2018-01-15 13:00:00+00:00,58.7,403.0,318.0,0.0,403.0,0.0,0.0,0.0,403.0,0.0,318.0,0.0,0.0,0.0,318.0
2018-01-15 14:00:00+00:00,57.83,613.0,295.0,0.0,613.0,0.0,0.0,0.0,613.0,0.0,295.0,0.0,0.0,0.0,295.0
