,price,solar,wind,Forecasted Load,Actual Load,Residual Load,Imbalance Long,Imbalance Short,gas,oil,ets,gas_with_ets,emissions
2017-06-29 14:00:00+00:00,40.96,0.593305439330544,0.7151990586389488,6541.0,6390.2,2459.8,24.97,47.98,2.821447152561607,52.27014002270168,5.0325,3.087456575493607,0.06590417388896663
2017-06-29 15:00:00+00:00,40.96,0.5205020920502093,0.7674249852912336,6533.0,6409.0,2247.1,18.94,52.81,2.821112430095668,52.27562613487243,5.03125,3.087055780145668,0.06309032494793756
2017-06-29 16:00:00+00:00,40.86,0.4456066945606695,0.7811335555991371,6428.0,6240.5,2044.5,20.94,48.25,2.820777707629729,52.28111224704318,5.029999999999999,3.086654984797729,0.06265124339696922
2017-06-29 17:00:00+00:00,41.26,0.30523012552301254,0.7471072759364581,6265.0,6095.9,2140.5,18.22,52.38,2.82044298516379,52.286598359213926,5.02875,3.08625418944979,0.06511132503734995
2017-06-29 18:00:00+00:00,42.29,0.15230125523012553,0.7321043341831732,6232.0,6114.7,2308.9,19.85,50.92,2.820108262697851,52.29208447138468,5.0275,3.085853394101851,0.0666083266491728
2017-06-29 19:00:00+00:00,50.05,0.027405857740585772,0.6605412826044322,6218.0,6018.0,2636.8,34.01,66.36,2.819773540231912,52.29757058355543,5.026249999999999,3.085452598753912,0.07508730778050458
2017-06-29 20:00:00+00:00,52.15,0.0,0.6182388703667386,6312.0,6096.2,2943.8,39.22,65.45,2.819438817765973,52.30305669572618,5.025,3.085051803405973,0.07844462707437541
2017-06-29 21:00:00+00:00,45.41,0.0,0.5955285350068641,6241.0,5883.9,2847.3,27.61,63.47,2.819104095300034,52.30854280789693,5.02375,3.084651008058034,0.07632750384127321
2017-06-29 22:00:00+00:00,44.7,0.0,0.5774465581486566,5642.0,5436.6,2492.2000000000003,21.85,67.4,2.818769372834095,52.31402892006768,5.0225,3.084250212710095,0.07770265629050921
2017-06-29 23:00:00+00:00,41.51,0.0,0.5615610904098843,5016.0,5016.1,2152.7000000000003,24.95,57.81,2.818434650368156,52.31951503223842,5.021249999999999,3.083849417362156,0.07753991719561978
2017-06-30 00:00:00+00:00,40.0,0.0,0.5065306922926064,4793.0,4772.4,2189.5999999999995,26.25,53.78,2.818099927902217,52.32500114440917,5.02,3.0834486220142168,0.0801323344139511
2017-06-30 01:00:00+00:00,40.49,0.0,0.46773877230829575,4653.0,4660.9,2275.9,29.97,50.79,2.817765205436278,52.33048725657992,5.019444444444444,3.0830845338229445,0.08271393419967543
2017-06-30 02:00:00+00:00,40.42,0.0,0.4919788193763483,4577.0,4602.5,2093.9,26.9,53.2,2.817430482970339,52.33597336875067,5.018888888888888,3.0827204456316726,0.08145511038354392
2017-06-30 03:00:00+00:00,41.18,0.0,0.49137085703079036,4568.0,4589.0,2083.5,23.51,57.45,2.8170957605044,52.34145948092142,5.018333333333333,3.0823563574404,0.08193208255004343
2017-06-30 04:00:00+00:00,42.03,0.0,0.48123161404196907,4537.0,4563.0,2109.2,31.93,51.57,2.816761038038461,52.34694559309217,5.017777777777777,3.0819922692491275,0.08300053066763861
2017-06-30 05:00:00+00:00,44.95,0.01506276150627615,0.45169641106099234,4693.0,4537.9,2227.5,38.18,51.91,2.8164263155725218,52.35243170526292,5.017222222222222,3.081628181057855,0.08625591433372204
2017-06-30 06:00:00+00:00,49.89,0.13263598326359832,0.43959599921553244,5363.0,5141.3,2836.4000000000005,49.19,50.62,2.816091593106583,52.35791781743367,5.016666666666667,3.081264092866583,0.08848401991431137
2017-06-30 07:00:00+00:00,49.89,0.3274058577405858,0.41182584820553053,6010.0,5843.8,3587.4,47.08,52.86,2.815756870640644,52.36340392960442,5.016111111111111,3.0809000046753106,0.0885905261874172
2017-06-30 08:00:00+00:00,49.89,0.48430962343096234,0.43092763286919006,6260.0,6192.1,3763.3,48.46,51.42,2.815422148174705,52.36889004177517,5.015555555555555,3.0805359164840382,0.08679442970427172
2017-06-30 09:00:00+00:00,48.13,0.5592050209205021,0.44687193567366146,6324.0,6242.0,3696.1,42.24,54.36,2.815087425708766,52.37437615394592,5.015,3.080171828292766,0.08479488211251622
2017-06-30 10:00:00+00:00,49.96,0.648326359832636,0.43926260050990396,6405.0,6376.2,3826.5,49.42,50.52,2.814752703242827,52.37986226611667,5.014444444444444,3.0798077401014936,0.08590456866372059
2017-06-30 11:00:00+00:00,50.05,0.6771966527196652,0.4035497156305157,6265.0,6222.1,3840.7000000000007,48.12,52.08,2.814417980776888,52.38534837828742,5.013888888888888,3.0794436519102213,0.0881446707517408
2017-06-30 12:00:00+00:00,48.22,0.6836820083682008,0.40731515983526184,6307.0,6171.9,3768.2,46.74,49.75,2.8140832583109487,52.39083449045816,5.013333333333333,3.0790795637189485,0.08700910988936778
2017-06-30 13:00:00+00:00,45.04,0.6947698744769875,0.4156109040988429,6471.0,6351.8,3900.5,33.59,55.83,2.81374853584501,52.39632060262891,5.012777777777777,3.0787154755276767,0.08447371743342472
2017-06-30 14:00:00+00:00,44.08,0.6970711297071129,0.42529907825063734,6451.0,6330.8,3829.000000000001,34.48,53.01,2.813413813379071,52.40180671479966,5.012222222222222,3.0783513873364043,0.08344902606901922
2017-06-30 15:00:00+00:00,43.5,0.6575313807531381,0.4705236320847225,6363.0,6241.7,3528.2,34.84,51.32,2.813079090913132,52.40729282697041,5.011666666666667,3.077987299145132,0.08085398240555187
2017-06-30 16:00:00+00:00,42.2,0.547071129707113,0.5310256913120219,6192.0,6029.0,3059.8,34.61,49.11,2.812744368447193,52.41277893914116,5.011111111111111,3.07762321095386,0.07730933036489901
2017-06-30 17:00:00+00:00,42.43,0.37405857740585774,0.5561482643655619,6084.0,5912.4,2897.8,34.99,48.53,2.812409645981254,52.41826505131191,5.010555555555555,3.0772591227625874,0.07643058867190777
2017-06-30 18:00:00+00:00,43.55,0.1698744769874477,0.5915473622278878,6096.0,5916.9,2819.4,34.21,51.32,2.812074923515315,52.423751163482656,5.01,3.076895034571314,0.07530080570755768
2017-06-30 19:00:00+00:00,47.03,0.028242677824267783,0.5775642282800549,6095.0,5856.3,2897.8,33.79,57.52,2.811740201049376,52.429237275653406,5.009444444444444,3.0765309463800423,0.07822508627318393
2017-06-30 20:00:00+00:00,48.15,0.0,0.5484016473818396,6182.0,5961.1,3164.8,34.02,58.83,2.811405478583437,52.43472338782416,5.0088888888888885,3.0761668581887704,0.08027814153836368
2017-06-30 21:00:00+00:00,44.08,0.0,0.5634830358893901,6047.0,5864.8,2991.6000000000004,30.72,53.51,2.811070756117498,52.44020949999491,5.008333333333333,3.0758027699974977,0.07737336637824122
2017-06-30 22:00:00+00:00,50.05,0.0,0.5496960188272211,5243.0,5458.8,2655.9,41.12,57.31,2.8107360336515588,52.44569561216566,5.007777777777777,3.0754386818062254,0.08213566474518497
2017-06-30 23:00:00+00:00,49.27,0.0,0.5650519709747008,5035.0,5099.0,2217.8,34.54,60.55,2.81040131118562,52.45118172433641,5.007222222222223,3.075074593614953,0.08149540535007527
2017-07-01 00:00:00+00:00,44.9,0.0,0.5711904294959796,4782.0,4810.1,1897.6000000000004,35.99,53.44,2.810066588719681,52.45666783650715,5.006666666666667,3.074710505423681,0.07924902214896687
2017-07-01 01:00:00+00:00,43.97,0.0,0.5840360855069622,4604.0,4629.0,1651.0,35.22,52.17,2.809731866253742,52.4621539486779,5.006111111111111,3.0743464172324084,0.07835054162757182
2017-07-01 02:00:00+00:00,42.73,0.0,0.5835065699156697,4490.0,4523.8,1548.5,35.44,49.03,2.809397143787803,52.46764006084865,5.005555555555556,3.073982329041137,0.07787758466038464
2017-07-01 03:00:00+00:00,42.03,0.0,0.5626593449696019,4457.0,4460.7,1591.6999999999998,32.71,50.65,2.809062421321864,52.4731261730194,5.005,3.073618240849864,0.07873786561157589
2017-07-01 04:00:00+00:00,42.03,0.0,0.5346146303196705,4318.0,4336.1,1610.1000000000004,31.44,52.41,2.808727698855925,52.47861228519015,5.004444444444444,3.0732541526585915,0.08048522182909136
2017-07-01 05:00:00+00:00,41.7,0.014583333333333334,0.5099431261031574,4239.0,4172.9,1565.6999999999998,33.61,49.3,2.8083929763899858,52.4840983973609,5.003888888888889,3.072890064467319,0.08191996179602892
2017-07-01 06:00:00+00:00,42.84,0.14,0.4729162580898216,4510.0,4402.8,1924.2000000000005,30.46,51.75,2.808058253924047,52.48958450953165,5.003333333333333,3.072525976276047,0.08405128955073826
2017-07-01 07:00:00+00:00,43.99,0.35833333333333334,0.4123945871739557,4899.0,4750.8,2476.0,34.09,52.28,2.807723531458108,52.4950706217024,5.002777777777777,3.0721618880847745,0.08717667246077325
2017-07-01 08:00:00+00:00,43.97,0.5270833333333333,0.37540694253775253,5170.0,5055.3,2888.1000000000004,33.66,50.41,2.807388808992169,52.50055673387315,5.002222222222223,3.071797799893502,0.08849372337577732
2017-07-01 09:00:00+00:00,44.9,0.6683333333333333,0.32151402235732496,5324.0,5237.1,3276.9,36.72,48.1,2.80705408652623,52.5060428460439,5.001666666666667,3.0714337117022303,0.09149814765028504
2017-07-01 10:00:00+00:00,46.01,0.7547916666666666,0.27944695038242795,5434.0,5361.9,3574.7,35.85,49.82,2.806719364060291,52.51152895821465,5.001111111111111,3.0710696235109576,0.09410774659609789
2017-07-01 11:00:00+00:00,49.27,0.7960416666666668,0.24908805648166304,5427.0,5385.6,3733.4,36.08,57.13,2.806384641594352,52.5170150703854,5.000555555555556,3.0707055353196853,0.09748631809280162
2017-07-01 12:00:00+00:00,47.0,0.8043750000000001,0.2315159835261816,5303.0,5311.9,3745.2999999999993,36.95,51.0,2.806049919128413,52.52250118255615,5.0,3.0703414471284134,0.0973106093477691
2017-07-01 13:00:00+00:00,43.97,0.7927083333333333,0.23647774073347713,5264.0,5309.2,3722.9,35.35,47.32,2.805715196662474,52.52798729472689,4.999444444444444,3.0699773589371406,0.09538019725826773
2017-07-01 14:00:00+00:00,42.0,0.7514583333333333,0.24571484604824478,5170.0,5237.4,3623.8,36.38,44.97,2.805380474196535,52.53347340689764,4.998888888888889,3.0696132707458683,0.09395100463668903
2017-07-01 15:00:00+00:00,41.51,0.6716666666666666,0.2574622474995097,5105.0,5134.3,3499.1000000000004,33.69,47.43,2.805045751730596,52.53895951906839,4.998333333333333,3.069249182554596,0.09329384840762833
2017-07-01 16:00:00+00:00,41.51,0.5477083333333332,0.2745636399293979,5098.0,5149.0,3486.1000000000004,34.58,45.68,2.804711029264657,52.54444563123914,4.997777777777777,3.068885094363324,0.09245097816645863
2017-07-01 17:00:00+00:00,42.03,0.3702083333333333,0.2798784075308884,5165.0,5190.2,3585.4,34.84,48.22,2.804376306798718,52.54993174340989,4.997222222222223,3.068521006172052,0.0925421494822981
2017-07-01 18:00:00+00:00,43.99,0.16833333333333333,0.2648362424004707,5212.0,5304.0,3872.8,39.13,48.8,2.804041584332779,52.55541785558064,4.996666666666667,3.068156917980779,0.09443577747629012
2017-07-01 19:00:00+00:00,47.82,0.028333333333333332,0.24140027456363994,5275.0,5290.0,4045.5,48.41,47.21,2.80370686186684,52.560903967751386,4.996111111111111,3.0677928297895067,0.097986792880503
2017-07-01 20:00:00+00:00,49.03,0.0,0.25220631496371837,5423.0,5470.7,4184.7,48.71,49.36,2.803372139400901,52.56639007992214,4.995555555555556,3.0674287415982344,0.09777715545576031
2017-07-01 21:00:00+00:00,43.99,0.0,0.2675426554226319,5308.0,5374.4,4010.2,38.64,49.55,2.803037416934962,52.57187619209289,4.995,3.0670646534069617,0.0943221332535441
2017-07-01 22:00:00+00:00,48.69,0.0,0.25116689546969995,4786.0,5047.9,3767.2,47.5,49.92,2.8027026944690228,52.57736230426364,4.9944444444444445,3.0667005652156893,0.09838451941763135
2017-07-01 23:00:00+00:00,44.0,0.0,0.24189056677779958,4813.0,4733.4,3499.9999999999995,39.48,48.66,2.802367972003084,52.58284841643439,4.993888888888889,3.066336477024417,0.09684670789324314
2017-07-02 00:00:00+00:00,41.51,0.0,0.24773484997058248,4566.0,4457.6,3194.4000000000005,41.3,41.74,2.802033249537145,52.58833452860514,4.993333333333333,3.0659723888331447,0.09563298959882255
2017-07-02 01:00:00+00:00,40.51,0.0,0.24275348107472053,4374.0,4223.6,2985.8,37.97,43.21,2.801698527071206,52.59382064077589,4.9927777777777775,3.0656083006418724,0.09576058127110637
2017-07-02 02:00:00+00:00,38.97,0.0,0.24724455775642284,4259.0,4171.7,2911.0,34.79,43.4,2.801363804605267,52.59930675294663,4.992222222222223,3.0652442124506005,0.09475478324524228
2017-07-02 03:00:00+00:00,38.97,0.0,0.2506766032555403,4204.0,4116.4,2838.2,34.45,43.79,2.801029082139328,52.60479286511738,4.991666666666667,3.064880124259328,0.09466419943119772
2017-07-02 04:00:00+00:00,38.97,0.0,0.2628946852323985,4105.0,4030.2,2689.7,38.74,39.22,2.800694359673389,52.61027897728813,4.991111111111112,3.0645160360680554,0.09414837513216834
2017-07-02 05:00:00+00:00,37.39,0.014791666666666667,0.28803686997450484,3916.0,3834.7,2358.9,35.12,39.74,2.8003596372074497,52.61576508945888,4.990555555555556,3.064151947876783,0.0922311543472498
2017-07-02 06:00:00+00:00,37.39,0.1375,0.27289664640125516,4032.0,4000.6,2543.1,32.63,42.28,2.800024914741511,52.62125120162963,4.99,3.063787859685511,0.09265269750526309
2017-07-02 07:00:00+00:00,37.12,0.34458333333333335,0.21986664051774857,4247.0,4288.4,3001.9,32.1,42.58,2.799690192275572,52.62673731380038,4.989444444444445,3.0634237714942385,0.09469996111315689
2017-07-02 08:00:00+00:00,38.05,0.50125,0.19613649735242206,4560.0,4606.2,3365.4999999999995,35.65,40.21,2.799355469809633,52.632223425971134,4.988888888888889,3.063059683302966,0.09580720907729588
2017-07-02 09:00:00+00:00,41.51,0.6325000000000001,0.16748382035693274,4829.0,4899.8,3742.2,32.35,50.06,2.799020747343694,52.63770953814188,4.988333333333333,3.062695595111694,0.09864784154435402
2017-07-02 10:00:00+00:00,43.97,0.7158333333333334,0.1429495979603844,5025.0,5142.7,4070.2,38.79,48.44,2.798686024877755,52.64319565031263,4.987777777777778,3.0623315069204216,0.10084416703582766
2017-07-02 11:00:00+00:00,44.5,0.7575000000000001,0.1476760149048833,5128.0,5270.6,4154.0,35.67,51.39,2.798351302411816,52.64868176248338,4.987222222222223,3.061967418729149,0.10061711651501157
2017-07-02 12:00:00+00:00,44.5,0.7727083333333333,0.14342027848597763,5068.0,5182.1,4079.900000000001,35.74,50.92,2.7980165799458767,52.65416787465413,4.986666666666667,3.061603330537877,0.10098967631270661
2017-07-02 13:00:00+00:00,44.0,0.75625,0.13279074328299667,4978.0,5099.0,4058.9,34.1,51.64,2.797681857479938,52.65965398682488,4.986111111111112,3.0612392423466046,0.10145351850834547
2017-07-02 14:00:00+00:00,43.97,0.7154166666666666,0.12790743282996667,4895.0,5022.7,4027.1,28.36,56.01,2.797347135013999,52.66514009899563,4.985555555555556,3.0608751541553323,0.1018746645969402
2017-07-02 15:00:00+00:00,42.73,0.6414583333333332,0.1399490096097274,4816.0,4967.8,3946.3000000000006,30.12,52.98,2.79701241254806,52.67062621116637,4.985,3.06051106596406,0.1006971174682335
2017-07-02 16:00:00+00:00,42.73,0.526875,0.16093351637575995,4827.0,4966.1,3892.600000000001,37.26,47.0,2.796677690082121,52.67611232333712,4.984444444444445,3.060146977772788,0.0996623568206714
2017-07-02 17:00:00+00:00,42.73,0.3608333333333333,0.16811139439105707,4882.0,5078.8,4048.400000000001,34.51,49.49,2.796342967616182,52.68159843550787,4.983888888888889,3.059782889581516,0.09922878270008241
2017-07-02 18:00:00+00:00,45.07,0.16458333333333333,0.16220827613257502,4984.0,5215.5,4309.4,45.25,44.9,2.796008245150243,52.68708454767862,4.983333333333333,3.059418801390243,0.10078879039026419
2017-07-02 19:00:00+00:00,48.71,0.027083333333333334,0.16787605412826045,5146.0,5318.4,4449.4,41.67,55.83,2.795673522684304,52.69257065984937,4.982777777777778,3.0590547131989707,0.10244075064271121
2017-07-02 20:00:00+00:00,49.3,0.0,0.21086487546577762,5402.0,5586.8,4511.6,52.76,46.12,2.795338800218365,52.69805677202013,4.982222222222223,3.0586906250076984,0.09997853625300779
2017-07-02 21:00:00+00:00,48.79,0.0,0.23908609531280642,5421.0,5552.6,4333.5,35.25,62.33,2.795004077752426,52.70354288419087,4.981666666666667,3.058326536816426,0.09821699545257653
2017-07-02 22:00:00+00:00,49.0,0.0,0.24693077073936065,5693.0,5206.5,3947.4,40.93,58.23,2.7946693552864867,52.70902899636162,4.981111111111112,3.0579624486251533,0.09850989540423202
2017-07-02 23:00:00+00:00,41.11,0.0,0.28888017258285936,5189.0,4917.2,3444.2,27.54,54.25,2.794334632820548,52.71451510853237,4.980555555555556,3.057598360433881,0.09236463071987364
2017-07-03 00:00:00+00:00,38.83,0.0,0.32139635222592666,4944.0,4641.2,3002.4,32.76,45.66,2.793999910354609,52.72000122070312,4.98,3.057234272242609,0.08981258587354597
2017-07-03 01:00:00+00:00,38.81,0.0,0.3479898019219455,4770.0,4494.9,2720.4999999999995,31.9,44.43,2.794330555585117,52.72018939192576,4.983333333333333,3.057741111825117,0.08860661297359877
2017-07-03 02:00:00+00:00,37.53,0.0,0.3688958619337125,4696.0,4410.8,2529.8,29.85,44.31,2.794661200815626,52.72037756314841,4.986666666666667,3.058247951407626,0.08690549414022143
2017-07-03 03:00:00+00:00,38.03,0.0,0.36646401255148064,4655.0,4387.5,2518.9,20.88,55.25,2.794991846046135,52.72056573437106,4.99,3.058754790990135,0.0873553082378579
2017-07-03 04:00:00+00:00,40.15,0.0,0.34569523435967836,4627.0,4392.1,2629.4000000000005,37.87,42.73,2.7953224912766435,52.7207539055937,4.993333333333334,3.059261630572644,0.08965229229310509
2017-07-03 05:00:00+00:00,44.03,0.01375,0.34802902529907825,4688.0,4523.3,2742.1,25.25,62.14,2.795653136507152,52.72094207681635,4.996666666666667,3.059768470155152,0.09142832319864612
2017-07-03 06:00:00+00:00,46.0,0.13083333333333333,0.3632673073151598,5178.0,5093.3,3178.2,41.74,48.55,2.795983781737661,52.72113024803899,5.0,3.060275309737661,0.09058142189461364
2017-07-03 07:00:00+00:00,49.1,0.3333333333333333,0.3058050598156501,5836.0,5906.1,4186.8,54.87,45.91,2.796314426968169,52.72131841926164,5.003333333333334,3.0607821493201697,0.09382086421142155
2017-07-03 08:00:00+00:00,49.3,0.4875,0.21570896254167485,6199.0,6377.7,5043.799999999999,52.16,46.79,2.796645072198678,52.72150659048428,5.006666666666667,3.061288988902678,0.09787796671556485
2017-07-03 09:00:00+00:00,50.1,0.611875,0.1612669150813885,6368.0,6622.1,5506.1,45.53,54.38,2.7969757174291865,52.72169476170693,5.01,3.0617958284851863,0.1007468303044963
2017-07-03 10:00:00+00:00,52.66,0.685625,0.13520298097666208,6509.0,6827.6,5809.1,51.23,53.94,2.797306362659695,52.72188293292957,5.013333333333334,3.0623026680676952,0.10315616237754624
2017-07-03 11:00:00+00:00,53.25,0.7277083333333334,0.10468719356736614,6440.0,6767.5,5884.4,53.32,53.19,2.797637007890204,52.72207110415222,5.016666666666667,3.062809507650204,0.10521259981507075
2017-07-03 12:00:00+00:00,52.66,0.739375,0.07705432437732888,6390.0,6765.0,6017.200000000001,50.88,54.33,2.7979676531207125,52.72225927537487,5.02,3.0633163472327123,0.10638706677669013
2017-07-03 13:00:00+00:00,52.5,0.73,0.05359874485193175,6511.0,6987.2,6363.5,33.8,71.36,2.798298298351221,52.72244744659751,5.023333333333333,3.063823186815221,0.10719849925580167
2017-07-03 14:00:00+00:00,52.89,0.6902083333333333,0.040949205726613064,6531.0,7055.5,6515.4,50.51,55.62,2.79862894358173,52.72263561782016,5.026666666666666,3.0643300263977302,0.10802187715871286
2017-07-03 15:00:00+00:00,53.81,0.6039583333333333,0.04581290449107668,6523.0,7058.7,6535.2,52.53,55.29,2.7989595888122385,52.722823789042806,5.03,3.0648368659802383,0.10834012265039175
2017-07-03 16:00:00+00:00,52.15,0.49729166666666663,0.05854089037066092,6418.0,6879.2,6342.0,39.63,64.66,2.799290234042747,52.72301196026545,5.033333333333333,3.0653437055627477,0.10714109230988306
2017-07-03 17:00:00+00:00,50.0,0.34104166666666663,0.07226907236713082,6255.0,6701.8,6169.6,40.85,58.56,2.7996208792732555,52.7232001314881,5.036666666666666,3.065850545145256,0.10565913916321257
2017-07-03 18:00:00+00:00,50.0,0.15437499999999998,0.0801725828593842,6222.0,6654.5,6171.599999999999,45.91,55.31,2.799951524503764,52.72338830271074,5.04,3.066357384727764,0.10548475163069394
